OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
13233,25,Wexford,149722,2020-04-06T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,24,16.029708,,,6332221063.42285,589324.476745023
13234,26,Wicklow,142425,2020-04-06T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,181,127.084430,,,5580728578.64697,427539.198566779
13235,1,Carlow,56932,2020-04-07T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,16,28.103703,,,2432351721.08691,319348.572538664
13236,2,Cavan,76176,2020-04-07T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,132,173.282924,,,5575009910.82324,515954.496459225
13237,3,Clare,118817,2020-04-07T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,68,57.230868,,,8722541705.68115,1013948.95023179
13238,4,Cork,542868,2020-04-07T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,472,86.945630,,,19529490885.5488,2129949.40863365
13239,5,Donegal,159192,2020-04-07T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,125,78.521534,,,14624041936.8887,2145085.77438756
13240,6,Dublin,1347359,2020-04-07T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,3557,263.997940,,,2612632654.59473,449433.53182733
13241,7,Galway,258058,2020-04-07T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,134,51.926311,,,17079158586.2568,1972288.28611619
13242,8,Kerry,147707,2020-04-07T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,125,84.626998,,,12483603408.0742,1753779.81860439
13243,9,Kildare,222504,2020-04-07T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,253,113.705821,,,4726063621.61621,422182.036778848
13244,10,Kilkenny,99232,2020-04-07T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,90,90.696550,,,5585391835.08203,453397.572162214
13245,11,Laois,84697,2020-04-07T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,37,43.685136,,,4731211499.44824,398512.462211564
13246,12,Leitrim,32044,2020-04-07T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,23,71.776308,,,4618679672.90234,453253.685043117
13247,13,Limerick,194899,2020-04-07T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,173,88.763924,,,7206726911.85791,673892.690484703
13248,14,Longford,40873,2020-04-07T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,36,88.077704,,,3097977868.80127,315245.172822004
13249,15,Louth,128884,2020-04-07T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,106,82.244499,,,2386326963.30518,352203.517153586
13250,16,Mayo,130507,2020-04-07T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,134,102.676485,,,16036984139.0337,2101964.07657906
13251,17,Meath,195044,2020-04-07T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,198,101.515555,,,6658570745.56543,554844.750540487
13252,18,Monaghan,61386,2020-04-07T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,63,102.629264,,,3768943156.93945,392803.047266063
13253,19,Offaly,77961,2020-04-07T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,81,103.898103,,,5558826350.06201,561440.378583655
13254,20,Roscommon,64544,2020-04-07T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,22,34.085275,,,7278743875.74121,622494.154575241
13255,21,Sligo,65535,2020-04-07T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,28,42.725261,,,5348370378.15381,682286.870285499
13256,22,Tipperary,159553,2020-04-07T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,140,87.745138,,,11551196729.2788,781276.579658177
13257,23,Waterford,116176,2020-04-07T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,56,48.202727,,,4848379554.98291,643184.903993029
13258,24,Westmeath,88770,2020-04-07T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,142,159.963952,,,5208705730.30273,422669.332716032
13259,25,Wexford,149722,2020-04-07T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,26,17.365517,,,6332221063.42285,589324.476745023
13260,26,Wicklow,142425,2020-04-07T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,207,145.339652,,,5580728578.64697,427539.198566779
13261,1,Carlow,56932,2020-04-08T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,19,33.373147,,,2432351721.08691,319348.572538664
13262,2,Cavan,76176,2020-04-08T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,151,198.225163,,,5575009910.82324,515954.496459225
13263,3,Clare,118817,2020-04-08T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,69,58.072498,,,8722541705.68115,1013948.95023179
13264,4,Cork,542868,2020-04-08T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,503,92.656042,,,19529490885.5488,2129949.40863365
13265,5,Donegal,159192,2020-04-08T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,145,91.084979,,,14624041936.8887,2145085.77438756
13266,6,Dublin,1347359,2020-04-08T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,3873,287.451229,,,2612632654.59473,449433.53182733
13267,7,Galway,258058,2020-04-08T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,160,62.001566,,,17079158586.2568,1972288.28611619
13268,8,Kerry,147707,2020-04-08T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,145,98.167318,,,12483603408.0742,1753779.81860439
13269,9,Kildare,222504,2020-04-08T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,290,130.334736,,,4726063621.61621,422182.036778848
13270,10,Kilkenny,99232,2020-04-08T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,96,96.742986,,,5585391835.08203,453397.572162214
13271,11,Laois,84697,2020-04-08T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,49,57.853289,,,4731211499.44824,398512.462211564
13272,12,Leitrim,32044,2020-04-08T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,25,78.017726,,,4618679672.90234,453253.685043117
13273,13,Limerick,194899,2020-04-08T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,186,95.434045,,,7206726911.85791,673892.690484703
13274,14,Longford,40873,2020-04-08T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,41,100.310719,,,3097977868.80127,315245.172822004
13275,15,Louth,128884,2020-04-08T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,116,90.003414,,,2386326963.30518,352203.517153586
13276,16,Mayo,130507,2020-04-08T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,153,117.235091,,,16036984139.0337,2101964.07657906
13277,17,Meath,195044,2020-04-08T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,206,105.617194,,,6658570745.56543,554844.750540487
13278,18,Monaghan,61386,2020-04-08T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,69,112.403480,,,3768943156.93945,392803.047266063
13279,19,Offaly,77961,2020-04-08T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,88,112.876951,,,5558826350.06201,561440.378583655
13280,20,Roscommon,64544,2020-04-08T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,26,40.282598,,,7278743875.74121,622494.154575241
13281,21,Sligo,65535,2020-04-08T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,31,47.302968,,,5348370378.15381,682286.870285499
13282,22,Tipperary,159553,2020-04-08T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,151,94.639399,,,11551196729.2788,781276.579658177
13283,23,Waterford,116176,2020-04-08T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,60,51.645779,,,4848379554.98291,643184.903993029
13284,24,Westmeath,88770,2020-04-08T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,152,171.229019,,,5208705730.30273,422669.332716032
13285,25,Wexford,149722,2020-04-08T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,30,20.037135,,,6332221063.42285,589324.476745023
13286,26,Wicklow,142425,2020-04-08T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,237,166.403370,,,5580728578.64697,427539.198566779
13287,1,Carlow,56932,2020-04-09T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,22,38.642591,,,2432351721.08691,319348.572538664
13288,2,Cavan,76176,2020-04-09T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,169,221.854652,,,5575009910.82324,515954.496459225
13289,3,Clare,118817,2020-04-09T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,85,71.538585,,,8722541705.68115,1013948.95023179
13290,4,Cork,542868,2020-04-09T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,581,107.024175,,,19529490885.5488,2129949.40863365
13291,5,Donegal,159192,2020-04-09T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,167,104.904769,,,14624041936.8887,2145085.77438756
13292,6,Dublin,1347359,2020-04-09T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,4156,308.455282,,,2612632654.59473,449433.53182733
13293,7,Galway,258058,2020-04-09T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,169,65.489154,,,17079158586.2568,1972288.28611619
13294,8,Kerry,147707,2020-04-09T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,155,104.937478,,,12483603408.0742,1753779.81860439
13295,9,Kildare,222504,2020-04-09T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,332,149.210801,,,4726063621.61621,422182.036778848
13296,10,Kilkenny,99232,2020-04-09T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,115,115.890035,,,5585391835.08203,453397.572162214
13297,11,Laois,84697,2020-04-09T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,61,72.021441,,,4731211499.44824,398512.462211564
13298,12,Leitrim,32044,2020-04-09T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,31,96.741980,,,4618679672.90234,453253.685043117
13299,13,Limerick,194899,2020-04-09T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,222,113.905151,,,7206726911.85791,673892.690484703
13300,14,Longford,40873,2020-04-09T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,45,110.097130,,,3097977868.80127,315245.172822004
13301,15,Louth,128884,2020-04-09T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,133,103.193569,,,2386326963.30518,352203.517153586
13302,16,Mayo,130507,2020-04-09T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,168,128.728727,,,16036984139.0337,2101964.07657906
13303,17,Meath,195044,2020-04-09T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,230,117.922110,,,6658570745.56543,554844.750540487
13304,18,Monaghan,61386,2020-04-09T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,81,131.951911,,,3768943156.93945,392803.047266063
13305,19,Offaly,77961,2020-04-09T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,104,133.400033,,,5558826350.06201,561440.378583655
13306,20,Roscommon,64544,2020-04-09T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,27,41.831929,,,7278743875.74121,622494.154575241
13307,21,Sligo,65535,2020-04-09T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,39,59.510185,,,5348370378.15381,682286.870285499
13308,22,Tipperary,159553,2020-04-09T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,166,104.040664,,,11551196729.2788,781276.579658177
13309,23,Waterford,116176,2020-04-09T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,63,54.228068,,,4848379554.98291,643184.903993029
13310,24,Westmeath,88770,2020-04-09T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,181,203.897713,,,5208705730.30273,422669.332716032
13311,25,Wexford,149722,2020-04-09T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,39,26.048276,,,6332221063.42285,589324.476745023
13312,26,Wicklow,142425,2020-04-09T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,246,172.722486,,,5580728578.64697,427539.198566779
13313,1,Carlow,56932,2020-04-10T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,32,56.207405,,,2432351721.08691,319348.572538664
13314,2,Cavan,76176,2020-04-10T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,210,275.677379,,,5575009910.82324,515954.496459225
13315,3,Clare,118817,2020-04-10T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,88,74.063476,,,8722541705.68115,1013948.95023179
13316,4,Cork,542868,2020-04-10T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,648,119.366034,,,19529490885.5488,2129949.40863365
13317,5,Donegal,159192,2020-04-10T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,188,118.096387,,,14624041936.8887,2145085.77438756
13318,6,Dublin,1347359,2020-04-10T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,4514,335.025780,,,2612632654.59473,449433.53182733
13319,7,Galway,258058,2020-04-10T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,178,68.976742,,,17079158586.2568,1972288.28611619
13320,8,Kerry,147707,2020-04-10T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,170,115.092717,,,12483603408.0742,1753779.81860439
13321,9,Kildare,222504,2020-04-10T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,360,161.794844,,,4726063621.61621,422182.036778848
13322,10,Kilkenny,99232,2020-04-10T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,124,124.959690,,,5585391835.08203,453397.572162214
13323,11,Laois,84697,2020-04-10T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,71,83.828235,,,4731211499.44824,398512.462211564
13324,12,Leitrim,32044,2020-04-10T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,32,99.862689,,,4618679672.90234,453253.685043117
13325,13,Limerick,194899,2020-04-10T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,234,120.062186,,,7206726911.85791,673892.690484703
13326,14,Longford,40873,2020-04-10T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,49,119.883542,,,3097977868.80127,315245.172822004
